FrozenTrial(number=0, state=TrialState.COMPLETE, values=[0.9510000000000001], datetime_start=datetime.datetime(2024, 3, 17, 13, 34, 35, 914369), datetime_complete=datetime.datetime(2024, 3, 17, 13, 53, 28, 763972), params={'lr': 0.01050068658160595, 'tblr': 0.018298216943603552, 'tbwd': 7.638477421192094e-05, 'tpwd': 9.990252651180576e-05, 'lw': 0.696512110604119, 'layer_num': 64, 'dropout': 0.11296517684105094}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=0, value=None)
FrozenTrial(number=52, state=TrialState.COMPLETE, values=[0.9490000000000001], datetime_start=datetime.datetime(2024, 3, 18, 0, 39, 32, 892718), datetime_complete=datetime.datetime(2024, 3, 18, 0, 53, 5, 971390), params={'lr': 0.024626600678790824, 'tblr': 0.025209080684430077, 'tbwd': 1.2153548679214286e-05, 'tpwd': 4.295355932124679e-05, 'lw': 0.325128061897998, 'layer_num': 64, 'dropout': 0.31344257852837387}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=52, value=None)
FrozenTrial(number=53, state=TrialState.COMPLETE, values=[0.9510000000000001], datetime_start=datetime.datetime(2024, 3, 18, 0, 53, 5, 973267), datetime_complete=datetime.datetime(2024, 3, 18, 1, 4, 57, 818650), params={'lr': 0.03693439982169138, 'tblr': 0.03151056385124023, 'tbwd': 4.172521967450586e-05, 'tpwd': 8.857631999481674e-05, 'lw': 0.24238890272247562, 'layer_num': 64, 'dropout': 0.24214479855391835}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=53, value=None)
FrozenTrial(number=54, state=TrialState.COMPLETE, values=[0.9520000000000001], datetime_start=datetime.datetime(2024, 3, 18, 1, 4, 57, 820563), datetime_complete=datetime.datetime(2024, 3, 18, 1, 16, 55, 886611), params={'lr': 0.04560490016009914, 'tblr': 0.0117652432782667, 'tbwd': 1.1070895379483763e-05, 'tpwd': 2.676901978437045e-05, 'lw': 0.15679479617582476, 'layer_num': 64, 'dropout': 0.17634632641390452}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=54, value=None)
FrozenTrial(number=55, state=TrialState.COMPLETE, values=[0.9510000000000001], datetime_start=datetime.datetime(2024, 3, 18, 1, 16, 55, 888432), datetime_complete=datetime.datetime(2024, 3, 18, 1, 30, 26, 381557), params={'lr': 0.024592941157073247, 'tblr': 0.01145100133583575, 'tbwd': 1.6239552534663224e-05, 'tpwd': 2.2942260079695662e-05, 'lw': 0.08887976186972096, 'layer_num': 64, 'dropout': 0.18077207955219543}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=55, value=None)
FrozenTrial(number=56, state=TrialState.COMPLETE, values=[0.9500000000000001], datetime_start=datetime.datetime(2024, 3, 18, 1, 30, 26, 383178), datetime_complete=datetime.datetime(2024, 3, 18, 1, 44, 57, 957747), params={'lr': 0.04686087710356453, 'tblr': 0.013144674516555727, 'tbwd': 7.773913917679826e-06, 'tpwd': 2.780735796244829e-05, 'lw': 0.04068623963910001, 'layer_num': 64, 'dropout': 0.14311858028881033}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=56, value=None)
FrozenTrial(number=57, state=TrialState.COMPLETE, values=[0.9470000000000001], datetime_start=datetime.datetime(2024, 3, 18, 1, 44, 57, 958931), datetime_complete=datetime.datetime(2024, 3, 18, 2, 2, 34, 160061), params={'lr': 0.010068304049114607, 'tblr': 0.016037542667396654, 'tbwd': 1.7112809985904935e-05, 'tpwd': 1.667316687212969e-05, 'lw': 0.14066463725063122, 'layer_num': 64, 'dropout': 0.11070053645213852}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=57, value=None)
FrozenTrial(number=58, state=TrialState.COMPLETE, values=[0.9480000000000001], datetime_start=datetime.datetime(2024, 3, 18, 2, 2, 34, 161967), datetime_complete=datetime.datetime(2024, 3, 18, 2, 20, 43, 311307), params={'lr': 0.004126698150622745, 'tblr': 0.008142761441202835, 'tbwd': 3.2360171370544215e-05, 'tpwd': 3.8116863494693994e-05, 'lw': 0.16154658623349405, 'layer_num': 64, 'dropout': 0.1989329856261327}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=58, value=None)
FrozenTrial(number=59, state=TrialState.COMPLETE, values=[0.915], datetime_start=datetime.datetime(2024, 3, 18, 2, 20, 43, 312803), datetime_complete=datetime.datetime(2024, 3, 18, 2, 22, 51, 465412), params={'lr': 0.005590708764325702, 'tblr': 0.010091423860936349, 'tbwd': 2.6314118337636842e-05, 'tpwd': 1.6903592530278109e-06, 'lw': 0.20050466865341376, 'layer_num': 2, 'dropout': 0.23462601165975644}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=59, value=None)
FrozenTrial(number=60, state=TrialState.COMPLETE, values=[0.9480000000000001], datetime_start=datetime.datetime(2024, 3, 18, 2, 22, 51, 466429), datetime_complete=datetime.datetime(2024, 3, 18, 2, 36, 43, 249254), params={'lr': 0.028003703266154555, 'tblr': 0.02050820834113062, 'tbwd': 6.589705605177906e-05, 'tpwd': 6.0670777084416624e-05, 'lw': 0.4142760019262506, 'layer_num': 64, 'dropout': 0.16770681723534123}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=60, value=None)
FrozenTrial(number=61, state=TrialState.COMPLETE, values=[0.9480000000000001], datetime_start=datetime.datetime(2024, 3, 18, 2, 36, 43, 250862), datetime_complete=datetime.datetime(2024, 3, 18, 2, 50, 50, 892500), params={'lr': 0.048637496772744114, 'tblr': 0.014850498283089366, 'tbwd': 2.0348476782431284e-05, 'tpwd': 3.477516083875105e-05, 'lw': 0.27514392117799685, 'layer_num': 64, 'dropout': 0.427001850103444}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=61, value=None)
FrozenTrial(number=62, state=TrialState.COMPLETE, values=[0.9500000000000001], datetime_start=datetime.datetime(2024, 3, 18, 2, 50, 50, 894129), datetime_complete=datetime.datetime(2024, 3, 18, 3, 5, 13, 752448), params={'lr': 0.0328838853587372, 'tblr': 0.01200437399375598, 'tbwd': 1.252739071067237e-05, 'tpwd': 2.9816020475628443e-05, 'lw': 0.013725510449827671, 'layer_num': 64, 'dropout': 0.3790613835228675}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=62, value=None)
FrozenTrial(number=63, state=TrialState.COMPLETE, values=[0.9500000000000001], datetime_start=datetime.datetime(2024, 3, 18, 3, 5, 13, 754052), datetime_complete=datetime.datetime(2024, 3, 18, 3, 17, 50, 747916), params={'lr': 0.040803718367791265, 'tblr': 0.02323067023343261, 'tbwd': 4.518369871124215e-05, 'tpwd': 2.120636434505408e-05, 'lw': 0.25592137250130065, 'layer_num': 64, 'dropout': 0.2864770097725414}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=63, value=None)
FrozenTrial(number=64, state=TrialState.COMPLETE, values=[0.9510000000000001], datetime_start=datetime.datetime(2024, 3, 18, 3, 17, 50, 749820), datetime_complete=datetime.datetime(2024, 3, 18, 3, 33, 56, 194917), params={'lr': 0.021281337645555447, 'tblr': 0.018637794459228547, 'tbwd': 9.571820179616459e-06, 'tpwd': 5.05045128248681e-05, 'lw': 0.37553049759155777, 'layer_num': 64, 'dropout': 0.4431781884602209}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=64, value=None)
FrozenTrial(number=65, state=TrialState.COMPLETE, values=[0.9470000000000001], datetime_start=datetime.datetime(2024, 3, 18, 3, 33, 56, 197116), datetime_complete=datetime.datetime(2024, 3, 18, 3, 44, 15, 907628), params={'lr': 0.0017093618980596292, 'tblr': 0.02844062692863883, 'tbwd': 7.635156563233864e-05, 'tpwd': 4.170504126648036e-05, 'lw': 0.21827716501430594, 'layer_num': 32, 'dropout': 0.35165087171733045}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=65, value=None)
FrozenTrial(number=66, state=TrialState.COMPLETE, values=[0.9500000000000001], datetime_start=datetime.datetime(2024, 3, 18, 3, 44, 15, 909379), datetime_complete=datetime.datetime(2024, 3, 18, 4, 3, 7, 96015), params={'lr': 0.004352045317930425, 'tblr': 0.017606429445589076, 'tbwd': 1.1813484510244103e-06, 'tpwd': 9.693844739503253e-05, 'lw': 0.47728713386648425, 'layer_num': 64, 'dropout': 0.6420301994512984}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=66, value=None)
FrozenTrial(number=67, state=TrialState.COMPLETE, values=[0.9510000000000001], datetime_start=datetime.datetime(2024, 3, 18, 4, 3, 7, 97633), datetime_complete=datetime.datetime(2024, 3, 18, 4, 21, 58, 811976), params={'lr': 0.0030745540504138803, 'tblr': 0.02075990646254931, 'tbwd': 3.5963102555220997e-05, 'tpwd': 4.636139953130602e-05, 'lw': 0.2936597561691656, 'layer_num': 64, 'dropout': 0.26781515090803737}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=67, value=None)
FrozenTrial(number=68, state=TrialState.COMPLETE, values=[0.9410000000000001], datetime_start=datetime.datetime(2024, 3, 18, 4, 21, 58, 813594), datetime_complete=datetime.datetime(2024, 3, 18, 4, 27, 56, 725698), params={'lr': 0.003630639499324552, 'tblr': 0.01338064703030727, 'tbwd': 5.494770418401217e-05, 'tpwd': 1.4700282308644067e-05, 'lw': 0.10648968349954743, 'layer_num': 16, 'dropout': 0.12534967337364045}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=68, value=None)
FrozenTrial(number=69, state=TrialState.COMPLETE, values=[0.9490000000000001], datetime_start=datetime.datetime(2024, 3, 18, 4, 27, 56, 727011), datetime_complete=datetime.datetime(2024, 3, 18, 4, 45, 38, 807653), params={'lr': 0.0022948305139972474, 'tblr': 0.03303537572087155, 'tbwd': 1.4431819402815864e-05, 'tpwd': 7.99939244449423e-05, 'lw': 0.32207826352071955, 'layer_num': 64, 'dropout': 0.3035300241203466}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=69, value=None)
FrozenTrial(number=70, state=TrialState.COMPLETE, values=[0.9510000000000001], datetime_start=datetime.datetime(2024, 3, 18, 4, 45, 38, 809310), datetime_complete=datetime.datetime(2024, 3, 18, 5, 3, 8, 456316), params={'lr': 0.01583901076646357, 'tblr': 0.015216553716707194, 'tbwd': 2.4675459959457993e-05, 'tpwd': 6.548055287542157e-05, 'lw': 0.17757700852480165, 'layer_num': 64, 'dropout': 0.39186441344864764}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=70, value=None)
FrozenTrial(number=71, state=TrialState.COMPLETE, values=[0.9520000000000001], datetime_start=datetime.datetime(2024, 3, 18, 5, 3, 8, 457976), datetime_complete=datetime.datetime(2024, 3, 18, 5, 21, 56, 891728), params={'lr': 0.008352071550228678, 'tblr': 0.04026442934903051, 'tbwd': 2.918200748989505e-05, 'tpwd': 7.566201016799658e-05, 'lw': 0.2190577935042575, 'layer_num': 64, 'dropout': 0.4846552472584791}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=71, value=None)
FrozenTrial(number=72, state=TrialState.COMPLETE, values=[0.9500000000000001], datetime_start=datetime.datetime(2024, 3, 18, 5, 21, 56, 893383), datetime_complete=datetime.datetime(2024, 3, 18, 5, 40, 46, 59350), params={'lr': 0.007337960027192993, 'tblr': 0.04041843134321494, 'tbwd': 1.9165340910978975e-05, 'tpwd': 7.19796381850437e-05, 'lw': 0.1481171300017911, 'layer_num': 64, 'dropout': 0.4764422762742205}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=72, value=None)
FrozenTrial(number=73, state=TrialState.COMPLETE, values=[0.9520000000000001], datetime_start=datetime.datetime(2024, 3, 18, 5, 40, 46, 61034), datetime_complete=datetime.datetime(2024, 3, 18, 5, 59, 34, 886349), params={'lr': 0.00869443334391433, 'tblr': 0.049426836182035014, 'tbwd': 2.9171315890829305e-05, 'tpwd': 7.592820628021538e-05, 'lw': 0.21597897672861976, 'layer_num': 64, 'dropout': 0.524764010591781}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=73, value=None)
FrozenTrial(number=74, state=TrialState.COMPLETE, values=[0.9510000000000001], datetime_start=datetime.datetime(2024, 3, 18, 5, 59, 34, 888305), datetime_complete=datetime.datetime(2024, 3, 18, 6, 18, 0, 885033), params={'lr': 0.008821304951110578, 'tblr': 0.049126911334673305, 'tbwd': 3.2104415573190805e-05, 'tpwd': 7.70820161911645e-05, 'lw': 0.21824676202509544, 'layer_num': 64, 'dropout': 0.6612751353916323}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=74, value=None)
FrozenTrial(number=75, state=TrialState.COMPLETE, values=[0.9520000000000001], datetime_start=datetime.datetime(2024, 3, 18, 6, 18, 0, 886694), datetime_complete=datetime.datetime(2024, 3, 18, 6, 36, 45, 893547), params={'lr': 0.011177465912860262, 'tblr': 0.03570906826880697, 'tbwd': 2.7425549231354928e-05, 'tpwd': 8.788955901077463e-05, 'lw': 0.18126924676841613, 'layer_num': 64, 'dropout': 0.5239176193748109}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=75, value=None)
FrozenTrial(number=76, state=TrialState.COMPLETE, values=[0.9520000000000001], datetime_start=datetime.datetime(2024, 3, 18, 6, 36, 45, 895205), datetime_complete=datetime.datetime(2024, 3, 18, 6, 55, 20, 404819), params={'lr': 0.007890401234493255, 'tblr': 0.032483764628717195, 'tbwd': 2.457657130432014e-05, 'tpwd': 8.799072415389543e-05, 'lw': 0.12752555120516007, 'layer_num': 64, 'dropout': 0.5223416265613592}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=76, value=None)
FrozenTrial(number=77, state=TrialState.COMPLETE, values=[0.9510000000000001], datetime_start=datetime.datetime(2024, 3, 18, 6, 55, 20, 406145), datetime_complete=datetime.datetime(2024, 3, 18, 7, 14, 4, 978614), params={'lr': 0.01146019118635683, 'tblr': 0.03810394936237052, 'tbwd': 2.9434454905960187e-05, 'tpwd': 8.75146565079009e-05, 'lw': 0.13546234739907645, 'layer_num': 64, 'dropout': 0.5350496023894004}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=77, value=None)
