FrozenTrial(number=0, state=TrialState.COMPLETE, values=[0.846], datetime_start=datetime.datetime(2024, 3, 13, 11, 21, 39, 931603), datetime_complete=datetime.datetime(2024, 3, 13, 11, 28, 41, 881075), params={'lr': 0.04875438326371185, 'tblr': 0.02252873489944714, 'tbwd': 8.075830039082902e-06, 'tpwd': 8.883147246389824e-05, 'lw': 0.4464131959009529, 'layer_num': 64, 'dropout': 0.3920222087388485}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=0, value=None)
FrozenTrial(number=51, state=TrialState.COMPLETE, values=[0.851], datetime_start=datetime.datetime(2024, 3, 13, 15, 26, 5, 260418), datetime_complete=datetime.datetime(2024, 3, 13, 15, 30, 40, 494563), params={'lr': 0.025897949547445048, 'tblr': 0.0013436902493083797, 'tbwd': 6.575235325308743e-05, 'tpwd': 6.326872367395425e-05, 'lw': 0.5952466304325178, 'layer_num': 32, 'dropout': 0.7007225023892855}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=51, value=None)
FrozenTrial(number=52, state=TrialState.COMPLETE, values=[0.845], datetime_start=datetime.datetime(2024, 3, 13, 15, 30, 40, 496373), datetime_complete=datetime.datetime(2024, 3, 13, 15, 35, 35, 250297), params={'lr': 0.0279486688556296, 'tblr': 0.001513922113651884, 'tbwd': 7.331209348375083e-05, 'tpwd': 4.9464411061684114e-05, 'lw': 0.5770619434232702, 'layer_num': 32, 'dropout': 0.7298479150975796}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=52, value=None)
FrozenTrial(number=53, state=TrialState.COMPLETE, values=[0.8300000000000001], datetime_start=datetime.datetime(2024, 3, 13, 15, 35, 35, 252248), datetime_complete=datetime.datetime(2024, 3, 13, 15, 40, 24, 915863), params={'lr': 0.038374896518110824, 'tblr': 0.0021434125068832636, 'tbwd': 5.693379884548594e-05, 'tpwd': 5.590820820019209e-05, 'lw': 0.6707471675205506, 'layer_num': 32, 'dropout': 0.753250009578573}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=53, value=None)
FrozenTrial(number=54, state=TrialState.COMPLETE, values=[0.843], datetime_start=datetime.datetime(2024, 3, 13, 15, 40, 24, 917836), datetime_complete=datetime.datetime(2024, 3, 13, 15, 47, 39, 748134), params={'lr': 0.0132446816008339, 'tblr': 0.0012342328304187386, 'tbwd': 6.42513298819241e-05, 'tpwd': 8.12660174306488e-05, 'lw': 0.6247588324650737, 'layer_num': 32, 'dropout': 0.3175568515149175}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=54, value=None)
FrozenTrial(number=55, state=TrialState.COMPLETE, values=[0.841], datetime_start=datetime.datetime(2024, 3, 13, 15, 47, 39, 749865), datetime_complete=datetime.datetime(2024, 3, 13, 15, 54, 32, 158580), params={'lr': 0.004691527593583174, 'tblr': 0.0010037980031415263, 'tbwd': 4.269367236209187e-05, 'tpwd': 6.645612713522913e-05, 'lw': 0.059678460036438175, 'layer_num': 32, 'dropout': 0.6793973976793203}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=55, value=None)
FrozenTrial(number=56, state=TrialState.COMPLETE, values=[0.852], datetime_start=datetime.datetime(2024, 3, 13, 15, 54, 32, 160568), datetime_complete=datetime.datetime(2024, 3, 13, 15, 58, 14, 313991), params={'lr': 0.01581028825197826, 'tblr': 0.0016054183133744789, 'tbwd': 6.167664675885441e-05, 'tpwd': 6.138883025925379e-05, 'lw': 0.22210459105675967, 'layer_num': 16, 'dropout': 0.5865206682876183}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=56, value=None)
FrozenTrial(number=57, state=TrialState.COMPLETE, values=[0.793], datetime_start=datetime.datetime(2024, 3, 13, 15, 58, 14, 315430), datetime_complete=datetime.datetime(2024, 3, 13, 15, 59, 34, 156594), params={'lr': 0.01966781543137803, 'tblr': 0.002039684897264459, 'tbwd': 3.495472073853169e-05, 'tpwd': 7.58710988944242e-05, 'lw': 0.5440120226927084, 'layer_num': 2, 'dropout': 0.617135877665464}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=57, value=None)
FrozenTrial(number=58, state=TrialState.COMPLETE, values=[0.8260000000000001], datetime_start=datetime.datetime(2024, 3, 13, 15, 59, 34, 158385), datetime_complete=datetime.datetime(2024, 3, 13, 16, 6, 9, 655716), params={'lr': 0.0025120445951539606, 'tblr': 0.010749881515057812, 'tbwd': 2.4487304465027278e-05, 'tpwd': 6.866512908238142e-05, 'lw': 0.14878641270919582, 'layer_num': 32, 'dropout': 0.4106490487500515}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=58, value=None)
FrozenTrial(number=59, state=TrialState.COMPLETE, values=[0.85], datetime_start=datetime.datetime(2024, 3, 13, 16, 6, 9, 657590), datetime_complete=datetime.datetime(2024, 3, 13, 16, 10, 2, 2952), params={'lr': 0.008935981591348693, 'tblr': 0.0056289320952486385, 'tbwd': 7.18687118426374e-05, 'tpwd': 9.105496574605441e-05, 'lw': 0.6748193832719698, 'layer_num': 16, 'dropout': 0.7765510641590403}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=59, value=None)
FrozenTrial(number=60, state=TrialState.COMPLETE, values=[0.838], datetime_start=datetime.datetime(2024, 3, 13, 16, 10, 2, 4874), datetime_complete=datetime.datetime(2024, 3, 13, 16, 12, 24, 131470), params={'lr': 0.023267608578838833, 'tblr': 0.008757003516639321, 'tbwd': 5.083235241682156e-05, 'tpwd': 4.49650468372464e-05, 'lw': 0.4859233193964632, 'layer_num': 16, 'dropout': 0.10831687850654464}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=60, value=None)
FrozenTrial(number=61, state=TrialState.COMPLETE, values=[0.851], datetime_start=datetime.datetime(2024, 3, 13, 16, 12, 24, 133349), datetime_complete=datetime.datetime(2024, 3, 13, 16, 16, 17, 305220), params={'lr': 0.0070675317581721684, 'tblr': 0.001143598013247903, 'tbwd': 6.877169870511748e-05, 'tpwd': 8.60838559181838e-05, 'lw': 0.526034818377265, 'layer_num': 16, 'dropout': 0.665076526063533}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=61, value=None)
FrozenTrial(number=62, state=TrialState.COMPLETE, values=[0.846], datetime_start=datetime.datetime(2024, 3, 13, 16, 16, 17, 307128), datetime_complete=datetime.datetime(2024, 3, 13, 16, 20, 10, 497644), params={'lr': 0.006444494875519189, 'tblr': 0.001334750932437589, 'tbwd': 6.820913324801556e-05, 'tpwd': 7.360167107963198e-05, 'lw': 0.622794841076077, 'layer_num': 16, 'dropout': 0.6917359034928914}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=62, value=None)
FrozenTrial(number=63, state=TrialState.COMPLETE, values=[0.847], datetime_start=datetime.datetime(2024, 3, 13, 16, 20, 10, 499540), datetime_complete=datetime.datetime(2024, 3, 13, 16, 23, 59, 54016), params={'lr': 0.010664140212908109, 'tblr': 0.0014382274442396462, 'tbwd': 5.9135230149959036e-05, 'tpwd': 8.254538837327679e-05, 'lw': 0.5849946472083636, 'layer_num': 16, 'dropout': 0.5468684390617964}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=63, value=None)
FrozenTrial(number=64, state=TrialState.COMPLETE, values=[0.834], datetime_start=datetime.datetime(2024, 3, 13, 16, 23, 59, 55534), datetime_complete=datetime.datetime(2024, 3, 13, 16, 35, 46, 26257), params={'lr': 0.004777889800892526, 'tblr': 0.0018653690421562084, 'tbwd': 7.930344811556879e-05, 'tpwd': 9.462708948636262e-05, 'lw': 0.43145822944679846, 'layer_num': 64, 'dropout': 0.7323162366794738}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=64, value=None)
FrozenTrial(number=65, state=TrialState.COMPLETE, values=[0.857], datetime_start=datetime.datetime(2024, 3, 13, 16, 35, 46, 28349), datetime_complete=datetime.datetime(2024, 3, 13, 16, 39, 38, 302645), params={'lr': 0.015021412794883315, 'tblr': 0.0011198174677358134, 'tbwd': 6.16002650404193e-05, 'tpwd': 7.916168678427767e-05, 'lw': 0.6417700017817302, 'layer_num': 16, 'dropout': 0.6516754891153693}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=65, value=None)
FrozenTrial(number=66, state=TrialState.COMPLETE, values=[0.85], datetime_start=datetime.datetime(2024, 3, 13, 16, 39, 38, 304623), datetime_complete=datetime.datetime(2024, 3, 13, 16, 42, 16, 294039), params={'lr': 0.01565675047254028, 'tblr': 0.0026248307675654455, 'tbwd': 6.183735338904113e-05, 'tpwd': 7.86300496327353e-05, 'lw': 0.638216301674136, 'layer_num': 16, 'dropout': 0.6302614796093267}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=66, value=None)
FrozenTrial(number=67, state=TrialState.COMPLETE, values=[0.854], datetime_start=datetime.datetime(2024, 3, 13, 16, 42, 16, 295456), datetime_complete=datetime.datetime(2024, 3, 13, 16, 45, 19, 214045), params={'lr': 0.012345157204430416, 'tblr': 0.001001011558485751, 'tbwd': 4.571890612932334e-05, 'tpwd': 9.947537019000114e-05, 'lw': 0.6769887126310011, 'layer_num': 16, 'dropout': 0.6518865471799534}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=67, value=None)
FrozenTrial(number=68, state=TrialState.COMPLETE, values=[0.751], datetime_start=datetime.datetime(2024, 3, 13, 16, 45, 19, 215444), datetime_complete=datetime.datetime(2024, 3, 13, 16, 48, 46, 126944), params={'lr': 0.0011178070537238222, 'tblr': 0.002247449384751739, 'tbwd': 5.775704806687277e-05, 'tpwd': 6.477480335262791e-05, 'lw': 0.12129651494411647, 'layer_num': 16, 'dropout': 0.1804503616661816}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=68, value=None)
FrozenTrial(number=69, state=TrialState.COMPLETE, values=[0.846], datetime_start=datetime.datetime(2024, 3, 13, 16, 48, 46, 128835), datetime_complete=datetime.datetime(2024, 3, 13, 16, 52, 11, 429643), params={'lr': 0.008215939826764362, 'tblr': 0.001584086714962625, 'tbwd': 5.424475506986234e-05, 'tpwd': 6.977674608134347e-05, 'lw': 0.5605857508800712, 'layer_num': 16, 'dropout': 0.5971371338850708}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=69, value=None)
FrozenTrial(number=70, state=TrialState.COMPLETE, values=[0.849], datetime_start=datetime.datetime(2024, 3, 13, 16, 52, 11, 431585), datetime_complete=datetime.datetime(2024, 3, 13, 17, 3, 55, 990432), params={'lr': 0.02264194306893943, 'tblr': 0.0018981567065685522, 'tbwd': 6.419474594857334e-05, 'tpwd': 7.487811351780695e-05, 'lw': 0.6029897459388122, 'layer_num': 64, 'dropout': 0.5641824018535785}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=70, value=None)
FrozenTrial(number=71, state=TrialState.COMPLETE, values=[0.853], datetime_start=datetime.datetime(2024, 3, 13, 17, 3, 55, 992269), datetime_complete=datetime.datetime(2024, 3, 13, 17, 7, 48, 286852), params={'lr': 0.012646418868855341, 'tblr': 0.0010351250861525402, 'tbwd': 4.592247261786838e-05, 'tpwd': 9.88520440394444e-05, 'lw': 0.6796314298890743, 'layer_num': 16, 'dropout': 0.6428819535374739}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=71, value=None)
FrozenTrial(number=72, state=TrialState.COMPLETE, values=[0.85], datetime_start=datetime.datetime(2024, 3, 13, 17, 7, 48, 288823), datetime_complete=datetime.datetime(2024, 3, 13, 17, 11, 40, 903993), params={'lr': 0.010231419347335666, 'tblr': 0.00114946303634075, 'tbwd': 4.46083543761256e-05, 'tpwd': 6.759535896624813e-05, 'lw': 0.6489952125409785, 'layer_num': 16, 'dropout': 0.6589930717535896}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=72, value=None)
FrozenTrial(number=73, state=TrialState.COMPLETE, values=[0.854], datetime_start=datetime.datetime(2024, 3, 13, 17, 11, 40, 905985), datetime_complete=datetime.datetime(2024, 3, 13, 17, 15, 32, 927824), params={'lr': 0.019337377301550458, 'tblr': 0.0013160245798937947, 'tbwd': 4.864524995131504e-05, 'tpwd': 8.416783741948069e-05, 'lw': 0.665346272071249, 'layer_num': 16, 'dropout': 0.7179317972250392}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=73, value=None)
FrozenTrial(number=74, state=TrialState.COMPLETE, values=[0.854], datetime_start=datetime.datetime(2024, 3, 13, 17, 15, 32, 929791), datetime_complete=datetime.datetime(2024, 3, 13, 17, 19, 12, 580882), params={'lr': 0.014153370501550758, 'tblr': 0.0014890199583843485, 'tbwd': 7.139269014416732e-05, 'tpwd': 7.851989061546142e-05, 'lw': 0.6996756599197659, 'layer_num': 16, 'dropout': 0.6879436334848738}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=74, value=None)
FrozenTrial(number=75, state=TrialState.COMPLETE, values=[0.84], datetime_start=datetime.datetime(2024, 3, 13, 17, 19, 12, 582835), datetime_complete=datetime.datetime(2024, 3, 13, 17, 23, 5, 397438), params={'lr': 0.01143205351315368, 'tblr': 0.0016839678274430448, 'tbwd': 5.191715295006571e-05, 'tpwd': 5.8767406457920694e-05, 'lw': 0.6133122427908384, 'layer_num': 16, 'dropout': 0.5216923781736541}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=75, value=None)
FrozenTrial(number=76, state=TrialState.COMPLETE, values=[0.856], datetime_start=datetime.datetime(2024, 3, 13, 17, 23, 5, 399394), datetime_complete=datetime.datetime(2024, 3, 13, 17, 26, 44, 631908), params={'lr': 0.016485198286990806, 'tblr': 0.0011709577915888893, 'tbwd': 6.669692224830894e-05, 'tpwd': 8.886691993759673e-05, 'lw': 0.6378622814804334, 'layer_num': 16, 'dropout': 0.750903672104251}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=76, value=None)
